Y si Uds. son como yo y el 70% de la población que sabe que está por encima del conductor medio, entenderán que es un umbral alto.	130
También hay otra razón.	23
Así como los pilotos de carrera usan toda la fricción entre el neumático y la pista, todos los recursos del coche para ir lo más rápido posible, queremos usar esos recursos para evitar todos los accidentes que podamos.	218
Y uno puede poner el coche al límite, no porque uno conduzca demasiado rápido, sino por encontrarse el piso helado y las condiciones cambian.	141
En esas situaciones, queremos un coche capaz de eludir un accidente físicamente evitable.	89
También tengo que confesar una tercera motivación.	50
Como ven, siento pasión por las carreras.	41
En el pasado, tuve un coche de carreras, fui jefe de equipo y entrenador de pilotos, aunque quizá no al nivel que esperan.	122
Uno de los desarrollos del laboratorio -desarrollamos varios vehículos- es el primer coche, creemos, de deriva autónoma.	120
Es una de esas categorías en las que no hay mucha competencia.	62
Este es P1, un vehículo eléctrico construido íntegramente por estudiantes que mediante su tracción trasera y su control electrónico de dirección delantera, puede desplazarse en curvas cerradas.	193
Puede cambiar de lados como un piloto de rally y tomar siempre la curva más cerrada, incluso en superficies resbaladizas, sin derrapar.	135
También hemos trabajado con Volkswagen Oracle, en Shelley, un coche de carreras autónomo que ha corrido a 240 km/h en las salinas de Bonneville, que anduvo en el parque Thunderhill Raceway bajo el sol, el viento y la lluvia, y recorrió las 153 vueltas y los 20 km de la ruta Pikes Peak Hill Climb en Colorado, sin piloto al volante.	332
Supongo que no hace falta decir que nos divertimos mucho haciendo esto.	71
Pero hay algo más que hemos descubierto al construir estos coches autónomos.	76
Le hemos tomado un gran aprecio a las capacidades de los pilotos humanos.	73
A medida que analizábamos el rendimiento de estos coches queríamos compararlos con sus contrapartes humanas.	108
Y descubrimos que sus homólogos humanos son increíbles.	55
Podemos trazar un mapa de la pista, hacer un modelo matemático del coche y, luego de varios intentos, encontrar el camino más rápido para esa pista.	148
Cotejamos esos datos con los registrados por un piloto profesional y la semejanza es realmente notable.	103
Sí, aquí hay diferencias sutiles, pero el piloto humano puede seguir una trayectoria increíblemente rápida sin los beneficios de un algoritmo que compare el compromiso entre ir tan rápido como sea posible en esta curva y recortar un poco de tiempo en esta recta.	262
No solo eso, sino que lo hace vuelta, tras vuelta, tras vuelta.	63
Son capaces de hacerlo de manera consistente llevando el coche al límite en cada una de las vueltas.	100
Es algo extraordinario de ver.	30
Uno los sube a un coche nuevo y al cabo de unas vueltas, encuentran la trayectoria más rápida y toman la delantera.	115
Realmente te hace querer saber qué ocurre dentro del cerebro del piloto.	72
Y, como investigadores, decidimos averiguarlo.	46
Decidimos colocar instrumental no sólo en el coche sino también en el piloto para tratar de ver lo que estaba pasando en su cabeza mientras conducía.	149
Allí está la Dra. Lene Harbott colocando electrodos en la cabeza de John Morton.	80
John Morton es un ex-piloto de carreras que además es campeón de la clase en Le Mans.	85
Un piloto estupendo, con ganas de soportar a los estudiantes y este tipo de investigaciones.	92
Le está colocando electrodos en la cabeza para que podamos monitorear la actividad eléctrica en el cerebro mientras está en la pista.	133
Está claro que con un par de electrodos que pongamos en su cabeza no comprenderemos exactamente qué piensa mientras está en la pista.	133
No obstante, los neurocientíficos han identificado patrones que nos permiten desentrańar algunas cuestiones importantes.	120
Por ejemplo, el cerebro en reposo tiende a generar gran cantidad de ondas alfa.	79
En cambio, las ondas theta se asocian a mucha actividad cognitiva, como el procesamiento visual, algo en lo que el piloto piensa bastante.	138
Podemos medir esto y ver la intensidad relativa entre las ondas theta y las alfa.	81
Esto nos da una medida del trabajo mental; cuál es el desafío cognitivo del piloto en cada punto de la pista.	109
Pero queríamos ver si podíamos registrarlo en la pista, así que fuimos para el sur, a Laguna Seca.	98
Laguna Seca es una pista legendaria a mitad de camino entre Salinas y Monterrey.	80
Tiene una curva llamada Corkscrew .	35
Corkscrew es una chicana, seguida de una curva rápida a la derecha en un camino que desciende tres niveles.	107
La estrategia para conducir allí, me explicaban, es apuntar a los arbustos distantes, y, a medida que el camino cae, uno se da cuenta de que era la copa de un árbol.	165
Bueno, así que gracias al Programa Revs de Stanford pudimos llevar a John y sentarlo al volante de un Porsche Abarth Carrera 1960.	130
La vida es demasiado corta para usar coches aburridos.	54
Aquí está John en la pista, aquí va cuesta arriba -¡Oh! A alguien le gustó- y pueden ver su trabajo mental -medido con la barra roja- pueden ver sus acciones conforme se aproxima.	179
Ahora miren, tiene que bajar la velocidad.	42
Y luego dobla a la izquierda.	29
Mira el árbol, y hacia abajo.	29
No es de extrañar, como ven, que sea una tarea bastante difícil.	64
Pueden ver el pico de trabajo mental mientras lo hace, como es de esperar en una actividad que requiere este nivel de complejidad.	130
Pero lo interesante es ver las zonas de la pista en las que su trabajo mental no aumenta.	89
Ahora los llevaré al otro lado de la pista.	43
Tercera curva. John está por entrar en esa curva y el coche empezará a irse de cola.	84
Tendrá que corregirlo con la dirección.	39
Vean cómo lo hace John, aquí.	29
Vean el trabajo mental, y vean la dirección.	44
El coche se va de cola, una gran maniobra para corregirlo, sin nigún cambio en el trabajo mental.	97
No es una tarea difícil.	24
De hecho, es un acto reflejo.	29
Aún estamos en una etapa preliminar del análisis de datos pero al parecer estas hazañas fenomenales que realizan los pilotos de carreras son instintivas.	153
Hay cosas que sencillamente han aprendido a hacer.	50
Y les demanda muy poco trabajo mental realizar estas hazañas asombrosas.	72
Sus acciones son fantásticas.	29
Es exactamente lo que uno quiere hacer al volante para manejar el coche en esta situación.	90
Ahora, esto nos ha dado muchas ideas e inspiración para nuestros vehículos autónomos.	85
Nos empezamos a preguntar: ¿podemos hacerlos menos algorítmicos y un poco más intuitivos?	89
¿Podemos transferir este acto reflejo que vemos en los mejores pilotos de carreras, a nuestros coches, e incluso a un sistema que pueda ir en sus coches en el futuro?	166
Hay un largo trecho por recorrer hasta lograr vehículos autónomos que conduzcan tan bien como los humanos.	106
Pero eso también nos hace reflexionar.	38
¿Queremos algo más de nuestro coche o que simplemente sea su propio chofer?	75
¿Queremos quizá que sea un compańero, un entrenador, alguien que use su conocimiento de la situación para ayudarnos a alcanzar nuestro potencial?	145
¿Puede la tecnología no solo reemplazarnos como humanos sino permitirnos alcanzar todo el nivel de reflejos e intuición de que somos capaces?	141
Así, conforme avanzamos hacia este futuro tecnológico, quiero que se detengan a pensar un momento.	98
¿Cuál es el balance ideal entre hombre y máquina?	49
Y mientras lo pensamos, inspirémonos en las capacidades absolutamente increíbles del cuerpo y la mente humanos.	111
Gracias.	8
http://www.ted.com/talks/lang/es/stefana_broadbent_how_the_internet_enables_intimacy.html	89
Nos preocupa que IM, mensajes de texto, y Facebook están arruinando nuestra intimidad, pero la investigación realizada por Stefana Broadbent muestra cómo la tecnología de comunicación permite cultivar relaciones profundas, trayendo amor a través de barreras como la distancia y las reglas del trabajo.	301
anthropology,humanity,love,psychology,social media,society,technology	69
680	3
Stefana Broadbent: Cómo el Internet permite la intimidad	56
Creo que hay nuevas tensiones ocultas que en realidad están sucediendo entre personas e instituciones -- instituciones que son las instituciones que la gente habita en su vida diaria: colegios, hospitales, lugares de trabajo, fábricas, oficinas, etc.	250
Y algo que veo suceder es algo que me gustaría llamar una especie de "democratización de la intimidad."	103
¿Y qué quiero decir con esto?	29
Quiero decir que lo que la gente está haciendo es, de hecho, están en cierta forma, con sus canales de comunicación, rompiendo con el aislamiento impuesto que estas instituciones están imponiendo en ellos.	205
¿Cómo están haciendo esto? Lo están haciendo de una manera muy simple, llamando a su madre del trabajo, por Mensajes Instantáneos desde su oficina a sus amigos, por mensajes de texto debajo del escritorio.	205
Las fotos que ven detrás de mí son de personas que visité en los últimos meses.	79
Y les pedí que vinieran con la persona que más se comunican	59
Y alguien trajo a su novio, alguien a su padre.	47
Una mujer joven trajo a su abuelo.	34
Por 20 años, he estado observando la manera en que las personas usan canales como el email, el teléfono móvil, mensajes de texto, etc.	134
Lo que realmente vamos a ver es que, fundamentalmente, las personas se comunican de manera regular con cinco, seis, siete, de su más íntima esfera.	147
Ahora, tomemos algunos datos. Facebook.	39
Recientemente algunos sociólogos de Facebook -- Facebook es el canal que ustedes esperarían es el más expansible de todos los canales.	134
Y el usuario promedio, dijo Cameron Marlow, de Facebook, tiene alrededor de 120 amigos.	87
Pero realmente habla con, tiene intercambios bidireccionales con alrededor de cuatro o seis personas de manera regular, dependiendo de su género.	145
La investigación académica sobre mensajes instantáneos también muestra 100 personas en las listas de amigos, pero fundamentalmente las personas chatean con dos, tres, cuatro -- en todo caso, menos de cinco.	206
Mi propia investigación sobre celulares y llamadas de voz muestra que 80 por ciento de las llamadas son realmente hechas a cuatro personas. 80 por ciento.	154
Y cuando ustedes miran Skype, baja a dos personas.	50
Muchos sociólogos están bastante decepcionados.	47
Quiero decir, yo he estado un poco decepcionada algunas veces cuando vi estos datos y este despliegue, por solo cinco personas.	127
Y algunos sociólogos realmente sienten que es un cerramiento, un encapsulamiento que nos estamos desconectando del público.	123
Y yo quisiera, me gustaría mostrarles que si realmente miramos a quienes lo están haciendo, y desde donde lo están haciendo, realmente hay una increíble transformación social.	175
Hay tres historias que me parecen bastante buenos ejemplos.	59
El primer caballero, es un panadero.	36
Y comienza a trabajar cada mañana a las cuatro de la madrugada.	63
Y alrededor de las ocho él abandona sigilosamente su horno, se limpia sus manos de la harina, y llama a su esposa.	114
El sólo quiere desearle un buen día, porque ese es el comienzo de su día.	73
Y he escuchado esta historia muchas veces.	42
El joven trabajador de una fábrica que trabaja el turno de noche. que logra abandonar sigilosamente el piso de la fábrica, donde hay CCTV por casualidad, y encuentra una esquina, donde a las 11 de la noche puede llamar a su novia y sencillamente decirle buenas noches.	268
O la madre que, a las cuatro, de repente logra encontrar una esquina en el baño para chequear que sus hijos están seguros en el hogar.	134
Y entonces hay otra pareja, hay una pareja brasileña.	53
Han vivido en Italia durante muchos años.	41
Se conectan con Skype con sus familias algunas veces a la semana.	65
Pero cada dos semanas, ponen el computador sobre la mesa del comedor. sacan la webcam y realmente cenan con su familia en Sao Paulo. Y hacen un gran evento de esto.	164
Y escuché esta historia por primera vez hace un par de años de una familia muy modesta de inmigrantes de Kosovo en Suiza.	121
Habían organizado una pantalla grande en la sala de estar. Y cada mañana desayunaban con su abuela.	99
Pero Danny Miller, quien es un muy buen antropólogo que está trabajando con mujeres emigrantes de las Filipinas que dejan sus hijos atrás en las Filipinas, me estaba contando cuánto cuidan de sus hijos a través de Skype, y cuánto estas madres se ocupan de sus hijos a través de Skype.	284
Y luego hay esta tercera pareja. Son dos amigos.	48
Ellos chatean entre ellos cada día, varias veces al día realmente,	66
Y finalmente lograron poner mensajería instantánea en sus computadores del trabajo.	83
Y ahora, obviamente, la tienen abierta.	39
Cuando tienen algún momento chatean entre ellos,	48
Y esto es exactamente lo que hemos visto con adolescentes y niños que lo hacen en el colegio, debajo de la mesa, y enviando mensajes de texto debajo de la mesa a sus amigos.	173
entonces, ninguno de estos casos es único.	42
quiero decir, les podría mencionar cientos de ellos.	52
Pero lo que es realmente excepcional es el entorno.	51
Entonces, piensen en estos tres entornos de los que les he hablado: la fábrica, la migración, la oficina.	105
Pero podría ser en el colegio, podría ser una administración, puede ser un hospital.	84
Tres entornos que, si retrocedemos 15 años, si piensan 15 años atrás, cuando ingresaban el tiempo de entrada, cuando ingresaban el tiempo de entrada a la oficina, cuando ingresaban el tiempo de entrada a la fábrica, no había contacto durante todo el periodo de tiempo, no había contacto con su esfera privada.	309
Si tenía suerte había un teléfono público colgado en el corredor o en alguna parte.	83
Si usted estaba en la gerencia, ah, esa era otra historia.	58
Tal vez tuviera una línea directa.	34
Si no la tenía, tal vez tuviera que llamar a través de una operadora.	69
Pero básicamente, cuando usted caminaba dentro de esos edificios, la esfera privada quedaba atrás.	98
Y esto se ha convertido en una norma en nuestra vida profesional, una norma y una expectativa.	94
Y no tuvo nada que ver con capacidad técnica.	45
Los teléfonos estaban ahí. Pero la expectativa era que una vez te movías ahí tu compromiso era totalmente con la tarea a cargo, totalmente con la gente a tu alrededor.	167
Eso era donde el foco debía estar.	34
Y esto se ha convertido en tal norma cultural que realmente enseñamos a nuestros hijos para que sean capaces de hacer esta división.	132
Si lo piensan la guardería, el jardín infantil, los primeros años de colegio están sólo dedicados a apartar los niños, para acostumbrarlos a permanecer largas horas lejos de la familia.	185
Y luego el colegio promulga perfectamente bien,	47
imita perfectamente todos los rituales que empezarán en las oficinas, rituales de entrada, rituales de salida, los horarios, los uniformes en este país, cosas que lo identifican, actividades de creación en grupo, creación en grupo que le permitirá básicamente estar con un grupo al azar de niños, o un grupo al azar de personas con los que tendrá que estar por un período de tiempo.	382
Y por supuesto, lo más importante: aprender a prestar atención a concentrarse y a enfocar su atención.	102
Esto solo comenzó alrededor de hace 150 años.	45
Solo comenzó con el nacimiento de la burocracia moderna, y de la revolución industrial.	87
Cuando las personas básicamente tenían que ir a otro lugar a trabajar y desempeñar el trabajo.	94
Y luego con la burocracia moderna hubo un enfoque muy racional, donde había una clara distinción entre la esfera privada y la esfera pública.	141
Entonces, hasta ese momento, las personas básicamente vivían encima de sus oficios,	83
Vivían encima de la tierra que estaban trabajando.	50
Vivian encima de los talleres donde estaban trabajando.	55
Y si lo piensan, esto ha inflitrado toda nuestra cultura, hasta nuestras ciudades.	82
Si piensan en ciudades medievales, los municipios todos tienen los nombres de gremios y profesiones que vivieron ahí.	117
Ahora tenemos suburbios residenciales dispersos que son bien distintos de las áreas de producción y áreas comerciales.	118
Y realmente, a lo largo de estos 150 años, ha existido un sistema de clases bien claro que también ha emergido.	111
Así que entre más bajo el nivel del empleo y el de la persona realizándolo, más distante estará de su esfera personal.	118
Las personas han tomado esta sorprendente posibilidad de realmente estar en contacto a lo largo de todo el día o en todo tipo de situaciones.	141
Y lo están haciendo de manera masiva.	37
El Instituto Pew, que genera buena información con regularidad, por ejemplo, en los Estados Unidos, dice que -- y pienso que este número es conservador -- el 50 por ciento de personas que tiene acceso al email en el trabajo, está realmente haciendo email privado desde su oficina.	280
Yo realmente pienso que este número es conservador.	51
En mi propia investigación, vimos que el pico para email privado es realmente a las 11 de la mañana, en cualquier país,	119
75 por ciento de las personas admiten hacer conversaciones privadas desde el trabajo en sus teléfonos móviles.	110
100 por ciento están usando mensajes de texto.	46
El punto es que esta reapropiación de la esfera personal no es demasiado exitosa con todas las instituciones.	109
Siempre me ha sorprendido que los sociólogos del Ejército de EE.UU. están discutiendo el impacto por ejemplo, de los soldados en Iraq que tienen contacto diario con sus familias.	178
Pero hay muchas instituciones que están realmente bloqueando este acceso.	73
Y cada día, todos los días, leo noticias que me dan vergüenza, como la multa de 15 dólares a niños en Texas, por usar, cada vez que sacaban su teléfono móvil en el colegio.	172
Despido inmediato a conductores de bus en Nueva York, si son vistos con un teléfono móvil en la mano.	101
Compañías que bloquean acceso a IM o a Facebook.	48
Detrás de temas de seguridad y protección, que siempre han sido los argumentos de control social, de hecho lo que está sucediendo es que estas instituciones están tratando de decidir quién, de hecho, tiene el derecho de autodeterminar su atención, de decidir, si deberían o no estar aislados.	292
Y realmente están tratando de bloquear, de cierta manera, este movimiento de una mayor posibilidad de intimidad.	112
http://www.ted.com/talks/lang/es/majora_carter_3_stories_of_local_ecoactivism.html	82
El futuro de la ecología es local -y en TEDxMidwest, Majora Carter nos trae las historias de 3 personas que están salvando a sus propias comunidades y también al planeta. Lo llama «seguridad interior».	201
business,community,economics,green	34
1041	4
Majora Carter: 3 historias de eco-activismo local	49
Hoy les hablaré de algunas personas que no salieron de sus barrios.	67
Una de ellas vive aquí, en Chicago.	35
Brenda Palms-Farber fue contratada para ayudar a los ex-presidiarios a reinsertarse en la sociedad y evitar que regresen a prisión.	131
En la actualidad, los contribuyentes gastan unos $60.000 por año para enviar a alguien a la cárcel.	99
Sabemos que dos tercios de ellos van a regresar.	48
Sin embargo me parece interesante que por cada dólar invertido en la educación infantil, como en Head Start, ahorramos $17 en cosas como futuro encarcelamiento.	160
O piensen en esto, $60.000 es más de lo que cuesta enviar a alguien a Harvard.	78
Pero Brenda, sin sentirse amedrentada, vio su desafío y encontró una solución no tan obvia: crear una empresa que fabrica de la miel, productos para el cuidado de la piel.	171
Para algunos puede ser obvio; no lo fue para mí.	48
Es la base para el desarrollo de una forma de innovación social de gran potencial.	82
Contrató a hombres y mujeres desempleados para cuidar las abejas, cosechar la miel y elaborar productos con valor agregado que ellos mismos comercializan, y que son luego vendidos en Whole Foods.	195
Ella combinó experiencia laboral y capacitación con las habilidades que ellos necesitaban, como la gestión de conflictos y el trabajo en equipo, y también hablar con futuros empleadores sobre el modo en que sus experiencias demostraban las lecciones aprendidas y su afán de aprender más.	287
Menos del 4% de la gente que pasó por su programa volvió a la cárcel.	69
Estos jóvenes aprendieron a prepararse para el trabajo y otras habilidades a través de la apicultura y, en el proceso, se volvieron ciudadanos productivos.	155
Esto habla de un buen comienzo.	31
Ahora pasemos a Los Ángeles. Mucha gente sabe que L.A. tiene sus problemas.	75
Pero ahora voy a hablar del agua de L.A.	40
Hay escasez de agua casi todos los días y demasiada cuando llueve, y es difícil de manejar.	91
Actualmente, el 20% del consumo energético de California se utiliza para bombear agua sobre todo en el sur de California.	121
Gastan fortunas para canalizar el agua de lluvia hacia el mar cuando llueve y hay inundaciones.	95
Andy Lipkis trabaja para ayudar a reducir los costos de infraestructura en L.A. asociadas a la gestión del agua y el calor urbano de la isla uniendo los árboles, las personas y la tecnología para crear una ciudad más habitable.	227
En realidad todas esas cosas verdes, absorben naturalmente el agua de lluvia, y también ayudan a refrescar nuestras ciudades.	125
Porque piensen en lo siguiente: ¿Quieren realmente aire acondicionado o una habitación más fresca?	98
Cómo conseguirlo no debería importar tanto.	43
Entonces, hace unos años, el condado de L.A. decidió invertir 2.500 millones de dólares para reparar las escuelas de la ciudad.	127
Y Andy y su equipo descubrieron que se necesitaban 200 millones de esos dólares para cubrir con asfalto las propias escuelas.	125
Y mediante un fuerte argumento económico, convencieron al gobierno de L.A. para reemplazar ese asfalto con árboles y otras plantas, así las escuelas le ahorrarían al sistema más en energía que lo que ellos gastan en infraestructura de horticultura.	248
Finalmente se reemplazó o evitó usar casi 2 km2 de asfalto y se redujo el consumo de electricidad por aire acondicionado, mientras que aumentó el empleo de la gente que mantiene esos terrenos, resultando en un ahorro neto para el sistema, en estudiantes más sanos, igualmente para los empleados de la escuela.	309
Ahora bien, Judy Bonds es la hija de un minero del carbón.	58
Su familia lleva 8 generaciones en una ciudad llamada Whitesville, en Virginia Occidental.	90
Y si alguien debiera aferrarse a la antigua gloria de la historia de la minería del carbón, y de la ciudad, esa debería ser Judy.	129
Pero la forma en que ahora se extrae carbón es diferente de la minería profunda que su padre y su abuelo practicaban y que daba empleo a miles y miles de trabajadores.	167
Ahora, 2 docenas de hombres pueden derribar una montaña en varios meses, y sólo por unos pocos años de carbón.	110
Ese tipo de tecnología se llama «de remoción de cumbres».	57
Puede hacer que una montaña pase de esto a esto en unos pocos meses.	68
Imaginen el aire que rodea estos lugares -lleno de restos de explosivos y carbón.	81
Cuando la visitamos, a algunas de las personas con quienes estábamos les dio una tos extraña luego de estar unas pocas horas -no sólo a los mineros, sino a todos.	162
Y Judy vio la destrucción de su paisaje y su agua envenenada.	61
Y luego de vaciar las montañas las compañías simplemente se van dejando a su paso aún más desempleo.	100
Pero ella también vio el potencial diferenciador de la energía eólica en una montaña intacta, y que se redujo en elevación en más de 185 metros.	144
3 años de energía sucia sin muchos empleos, o siglos de energía limpia con el potencial para el desarrollo de competencias y mejoras en la eficiencia basado en habilidades técnicas y desarrollando conocimiento local sobre cómo obtener lo máximo de esa región de vientos.	270
Ella calculó el costo por adelantado y el retorno de la inversión en el tiempo, y es una ventaja neta en muchos aspectos para la economía local, nacional y global.	163
Da más rédito que la remoción de cumbres, pero en realidad la energía eólica da ganancias sostenidas.	101
La remoción de cumbres reditúa muy poco a los locales, y les trae mucha miseria.	80
El agua se convierte en sustancia viscosa.	42
La mayoría de la gente sigue desempleada, y eso genera los mismos problemas sociales que los que sufren los desempleados de las ciudades del interior: abuso de drogas y alcohol, violencia doméstica, embarazo adolescente y también salud deficiente.	247
Judy y yo -debo decir- estamos muy relacionadas.	48
Una alianza bastante obvia.	27
Quiero decir, literalmente, su ciudad natal se llama Whitesville, en Virginia Occidental.	89
Es decir, no lo son -no están compitiendo por ser la cuna del hip hop o algo así.	81
Pero la parte de atrás de mi camiseta, la que ella me dio, dice: "Salve a los montañeses en peligro de extinción".	114
Así que las chicas del pueblo y los montañeses nos unimos y entendemos perfectamente que de esto se trata todo.	111
Sin embargo, hace apenas unos meses, Judy fue diagnosticada con un cáncer de pulmón grado 3.	92
Sí.	3
Y desde entonces se extendió a sus huesos y a su cerebro.	57
Y encontré esto tan extraño que ella esté sufriendo de lo mismo por lo que tanto trató de proteger a la gente.	110
Pero su sueño de la montaña de carbón eólica es su legado.	58
Y quizás ella no llegue a ver esa cima de montaña.	50
Pero en vez de escribir algún manifiesto o algo por el estilo, ella está detrás de un plan de negocio para concretarlo.	119
Eso es lo que la chica de mi pueblo está haciendo.	50
Y estoy muy orgullosa de eso.	29
Pero estas 3 personas no se conocen entre sí, si bien tienen muchas cosas en común:	83
solucionan problemas, y son sólo algunos de muchos ejemplos que tengo el privilegio de ver, encontrar y aprender en los ejemplos del trabajo que ahora hago.	156
Tuve mucha suerte de tener como invitados en mi programa de radio Corporación para la Radio Pública a ThePromiseLand.org	120
Son todos visionarios prácticos.	32
Ellos ven las demandas que andan por ahí -productos de belleza, escuelas saludables, electricidad- y cómo fluye el dinero para satisfacer esas demandas;	152
porque cuando la solución más barata implica reducción de empleos uno queda con desempleados y esa gente no es barata.	118
De hecho, forman parte de lo que yo llamo los ciudadanos más caros, entre los que hay veteranos de una generación empobrecida, traumatizados, de regreso de Medio Oriente, gente que sale de la cárcel.	199
Y en el caso particular de los veteranos, la Asoc. de Veteranos dijo que se multiplicó por 6 la medicación psicotrópica a los veteranos desde el año 2003.	154
Creo que es muy probable que ese número continúe creciendo.	59
No son el mayor número de personas, pero son de los más caros. Y en cuanto a la probabilidad de abuso doméstico de drogas y alcohol, pobre rendimiento escolar de sus niños y también salud precaria a causa del estrés.	216
Entonces ellos 3 entienden cómo canalizar los dólares de manera productiva a través de nuestras economías locales para satisfacer demandas existentes del mercado, reducir los problemas sociales que tenemos ahora y prevenir en el futuro nuevos problemas.	253
Y hay muchos otros ejemplos como ese.	37
Uno de los problemas: el manejo de residuos y el desempleo.	59
Incluso cuando pensamos o hablamos del reciclaje, muchas cosas reciclables terminan siendo incineradas o en vertederos abandonando muchos municipios, con tasas de desvío, dejando mucho para reciclar.	199
¿Y dónde se maneja este tipo de residuos? Por lo general, en las comunidades pobres.	84
Y sabemos que las empresas eco-industriales, este tipo de modelos de negocio -hay un modelo en Europa llamado parque eco-industrial, donde los residuos de una empresa son la materia prima para otra, o se usa material reciclado para hacer bienes, para usar y vender.	265
Podemos crear estos mercados locales e incentivar el uso de material reciclado como materia prima en las fábricas.	114
Y en mi ciudad, en realidad tratamos de hacer uno de estos en el Bronx, pero nuestro alcalde decidió que en ese lugar quería una cárcel.	136
Por suerte, puesto que queríamos crear cientos de puestos de trabajo, luego de muchos años de querer construir una cárcel en la ciudad	134
gracias a Dios han abandonado ese proyecto.	43
Otro problema: los sistemas alimentarios poco saludables y el desempleo.	72
La clase trabajadora y los pobres de la ciudad no se están beneficiando económicamente del actual sistema alimentario.	118
Este depende demasiado del transporte, de la fertilización química, de mucho uso de agua y de refrigeración también.	116
Las mega explotaciones agrícolas son con frecuencia responsables de la intoxicación del agua y la tierra, y eso produce este producto tan insalubre que nos cuesta miles de millones en salud y pierde productividad.	213
Y sabemos que la agricultura urbana es un gran tema de moda en esta época del año, pero en su mayor parte es jardinería, que tiene algo de valor en la construcción de la comunidad -mucho- pero no en términos de creación de empleos o para la producción de comida.	262
Los números simplemente no están allí.	38
Ahora, parte de mi trabajo es sentar realmente las bases para integrar la agricultura urbana y los sistemas rurales de alimentos para acelerar el final de la ensalada de 4800 km [de transporte] creando una marca nacional de producción urbana que en cada ciudad use el potencial de cultivo regional y lo complemente con instalaciones internas de cultivos, de propiedad y manejada por pequeños productores, donde ahora solamente hay consumidores.	444
Esto puede ayudar a los agricultores de estación alrededor de las áreas urbanas quienes están perdiendo porque realmente no pueden satisfacer la demanda anual de productos.	172
No es una competencia con las granjas rurales, en realidad es un refuerzo.	74
Se complementan en un sistema alimentario realmente positivo y económicamente viable.	85
El objetivo es satisfacer las demandas institucionales de las ciudades para los hospitales, centros para ancianos, escuelas, guarderías, y producir también, una red regional de puestos de trabajo.	196
Esto es una infraestructura inteligente.	40
Y la forma en que gestionamos la construcción de nuestro medioambiente afecta la salud y el bienestar de las personas todos los días.	133
Nuestros municipios, rurales y urbanos, manejan el curso operativo de la infraestructura -ya sea la eliminación de los residuos, la demanda de energía, como así también los costos sociales del desempleo, las tasas de deserción escolar, las tasas de encarcelamiento y los impactos de los diversos gastos de salud pública.	320
Las infraestructuras inteligentes pueden proporcionar a las municipalidades formas eficientes de manejar tanto la infraestructura como las necesidades sociales.	160
Y queremos cambiar los sistemas que le permiten a las personas que antes eran cargas fiscales volverse parte de la base imponible.	130
E imaginar un modelo de negocio nacional que cree empleos locales e infraestructura inteligente para mejorar la estabilidad económica local.	140
Así que espero que puedan ver un poco el tema aquí.	51
Estos ejemplos indican una tendencia.	37
No lo he inventado yo, ni pasa por accidente.	45
Veo que está sucediendo en todo el país, y la buena noticia es que va en aumento.	81
Y todos tenemos que ser parte de esto.	38
Es un pilar esencial para la recuperación de este país.	55
Y lo llamo seguridad interior.	30
La recesión nos tiene tambaleantes y temerosos, y hay algo en el aire en estos días que es también muy poderoso.	112
Es la comprensión de que nosotros somos la clave de nuestra propia recuperación.	80
Ahora es el momento de actuar en nuestras propias comunidades donde pensamos y actuamos localmente.	99
Y, al hacerlo, nuestros vecinos -sean de al lado, o de otro estado, o de otro país- estarán bien.	97
La suma de lo local es lo global.	33
La seguridad interior significa la reconstrucción de nuestras defensas naturales, darle trabajo a la gente, restaurando nuestros sistemas naturales.	148
La seguridad interior significa crear riqueza aquí, en casa, en vez de destruirla en el extranjero,	99
Enfrentar los problemas sociales y ambientales al mismo tiempo, con las mismas soluciones producir grandes rendimientos generar salud y seguridad nacional.	155
En todo EE.UU se crearon grandes soluciones, inspiradoras.	58
Ahora, el desafío para nosotros es identificar y apoyar muchísimas más.	71
La seguridad interior es cuidar de uno mismo, pero no como dice el viejo refrán que la caridad comienza por casa.	113
Hace poco leí el libro "Love Leadership" de John Hope Bryant.	61
Y es sobre el liderazgo en un mundo que realmente parecer estar operando en base al temor.	90
Y la lectura de ese libro me hizo reconsiderar esa teoría porque tengo que explicar lo que quiero decir con eso.	112
Mi papá fue un gran hombre, en muchos sentidos.	47
Creció en el Sur de la segregación, escapó del linchamiento y todo eso en tiempos realmente muy difíciles, y nos dio un hogar realmente estable a mis hermanos y a mí y a un montón de otras personas que pasaban momentos difíciles.	229
Pero, como todos, tenía algunos problemas.	42
Jugaba compulsivamente.	23
Para él, esa frase de "la caridad empieza por casa" significaba que mi día de pago -o el de otra persona- coincidía con su día de suerte.	137
Así que tenías que ayudarlo.	28
Y a veces yo le prestaba dinero de los trabajos que hacía luego de la escuela, o en verano, y él siempre tenía la mejor intención de pagarme con intereses, por supuesto, después de que ganara el gran premio.	207
Y lo hizo a veces, créase o no, en una carrera, en Los Ángeles -una razón para amar a Los Ángeles- allá por los años 40.	120
Ganó $15.000 en efectivo y compró la casa en la que crecí.	58
Así que no me siento tan infeliz por eso.	41
Pero me sentía obligada hacia él y luego crecí.	47
Ahora soy una mujer adulta. Y, en el camino, he aprendido algunas cosas.	72
Para mí la caridad con frecuencia se trata sólo de dar porque es lo que se supone o porque es lo que uno ha hecho siempre o se trata de dar hasta que duela.	156
